Code,Sector,Name
8481,Industrials,政伸         
8482,Consumer Cyclical,商億-KY      
8488,Consumer Cyclical,吉源-KY      
8499,Electronic,鼎炫-KY      
8926,Industrials,台汽電       
8940,Consumer Cyclical,新天地       
8996,Industrials,高力         
9103,Healthcare,美德醫療-DR  
910322,Consumer Defensive,康師傅-DR    
9105,Electronic,泰金寶-DR    
910861,Industrials,神州-DR      
9110,Consumer Cyclical,越南控-DR    
911608,Industrials,明輝-DR      
911622,Basic Materials,泰聚亨-DR    
911868,Industrials,同方友友-DR  
912000,Electronic,晨訊科-DR    
9136,Electronic,巨騰-DR      
9802,Consumer Cyclical,鈺齊-KY      
9902,Real Estate,台火         
9904,Consumer Cyclical,寶成         
9905,Consumer Cyclical,大華         
9906,Industrials,欣巴巴       
9907,Consumer Cyclical,統一實       
9908,Utilities,大台北       
9910,Consumer Cyclical,豐泰         
9911,Consumer Cyclical,櫻花         
9912,Electronic,偉聯         
9914,Consumer Cyclical,美利達       
9917,Industrials,中保科       
9918,Utilities,欣天然       
9919,Consumer Defensive,康那香       
9921,Consumer Cyclical,巨大         
9924,Industrials,福興         
9925,Industrials,新保         
9926,Utilities,新海         
9927,Basic Materials,泰銘         
9928,Communication Services,中視         
9929,Industrials,秋雨         
9930,Basic Materials,中聯資源     
9931,Utilities,欣高         
9933,Industrials,中鼎         
9934,Industrials,成霖         
9935,Consumer Cyclical,慶豐富       
9937,Consumer Cyclical,全國         
9938,Consumer Cyclical,百和         
9939,Consumer Cyclical,宏全         
9940,Real Estate,信義         
9941,Financial,裕融         
9942,Consumer Cyclical,茂順         
9943,Consumer Cyclical,好樂迪       
9944,Consumer Cyclical,新麗         
9945,Industrials,潤泰新       
9946,Real Estate,三發地產     
9955,Industrials,佳龍         
9958,Industrials,世紀鋼       
3682,Communication Services,亞太電
3536,Electronic,誠創
8480,Financial,泰昇-KY
3383,Electronic,新世紀
6289,Electronic,華上
6251,Industrials,定穎
2841,Real Estate,台開
6172,Electronic,互億
2936,Healthcare,客思達-KY
4141,Healthcare,龍燈-KY
1507,Industrials,永大
9188,Consumer Cyclical,精熙-DR
8427,Electronic,基勝-KY
1592,Healthcare,英瑞-KY
2456,Electronic,奇力新
2823,Financial,中壽
912398,Industrials,友佳-DR
1724,Basic Materials,台硝
911616,Consumer Defensive,杜康-DR
6131,Electronic,鈞泰
6452,Healthcare,康友-KY
4725,Basic Materials,信昌化
5264,Electronic,鎧勝-KY
2448,Electronic,晶電
3698,Electronic,隆達
5305,Electronic,敦南
2499,Electronic,東貝
4144,Healthcare,康聯-KY
8497,Communication Services,格威傳媒
910482,Consumer Cyclical,聖馬丁-DR
1902,Basic Materials,台紙
5259,Electronic,奕智博
9157,Energy,陽光能源-DR
1262,Electronic,綠悅-KY
911619,Industrials,耀傑-DR
3579,Electronic,尚志
910708,Healthcare,_大健-DR
2475,Electronic,華映
3519,Electronic,綠能
1704,Basic Materials,榮化
3561,Electronic,昇陽光電
3514,Electronic,昱晶
6145,Electronic,勁永
2856,Financial,元富證券
6422,Electronic,君耀-KY
4984,Electronic,科納-KY
1469,Basic Materials,理隆纖維
2311,Electronic,日月光
2325,Electronic,矽品
1729,Industrials,必翔實業
910801,Healthcare,金衛-DR
1613,Electronic,台一
1715,Basic Materials,萬洲化學
3315,Electronic,宣昶
3559,Electronic,全智科
2437,Electronic,旺詮
9106,Consumer Cyclical,新焦點-DR
6702,Industrials,興航
3474,Electronic,華亞科
911611,Consumer Defensive,中泰山-DR
911626,Healthcare,MSH-DR
4733,Energy,上緯
3584,Electronic,介面
3573,Electronic,穎台
3598,Electronic,奕力
6286,Electronic,立錡
2847,Financial,大眾銀行
911612,Utilities,滬安電力
913889,Consumer Defensive,大成糖
2361,Electronic,	鴻友科技
2833,Financial,台灣人壽
2384,Electronic,勝華科技
911609,Industrials,揚子江
910069,Electronic,新曄科技
910948,Financial,融達
5280,Electronic,F-敦泰
911201,Electronic,僑威集團
3061,Electronic,璨圓
2837,Financial,萬泰銀行
3638,Electronic,F-IML
8078,Financial,華寶
3697,Electronic,F-晨星
911610,Utilities,聯合環境
911602,Electronic,華豐泰國
9151,Consumer Defensive,旺旺
2315,Electronic,神達電腦
910579,Electronic,歐聖集團
8008,Electronic,建興電
3599,Electronic,旺能
3080,Electronic,威力盟
8199,Electronic,廣鎵
2473,Electronic,思源
911606,Consumer Defensive,超級集團
9104,Electronic,萬宇科
916665,Electronic,爾必達
6119,Electronic,大傳
5854,Financial,合庫
3367,Electronic,英華達
2854,Financial,寶來證
3534,Electronic,雷凌
2463,Electronic,研揚
6012,Financial,金鼎證
9102,Electronic,東亞科
1716,Healthcare,永信藥品
2403,Electronic,友尚
2341,Electronic,英群
3614,Electronic,誠致
6255,Electronic,奈普
1523,Electronic,臺灣開億
2391,Electronic,合勤科技
9922,Electronic,優美
2350,Electronic,環電
2526,Industrials,大陸工程
3063,Electronic,飛信
2452,Electronic,乾坤
3009,Electronic,奇美
2446,Electronic,全懋
2381,Energy,華宇光能
2396,Electronic,精碟科技
1606,Consumer Cyclical,歌林
2411,Electronic,飛瑞
2494,Electronic,突破
2432,Electronic,倚天資訊
9101,Electronic,福雷電
3271,Electronic,其樂達
1311,Electronic,福聚
9915,Industrials,億豐
2447,Electronic,鼎新
2418,Consumer Cyclical,雅新實業
3020,Electronic,奇普仕
1520,Industrials,復盛
2336,Electronic,致伸
2479,Industrials,和立
1107,Basic Materials,建台水泥
3053,Financial,鼎營
1601,Industrials,台灣日光燈
6280,Electronic,崇貿
2469,Electronic,力信
2333,Electronic,碧悠電子
3142,Industrials,遠茂
2831,Financial,中華商銀
2827,Financial,中聯信託
3007,Electronic,綠點
1207,Consumer Defensive,嘉新食化
9801,Financial,中國力霸
6004,Financial,元京證
2410,Industrials,鼎大興業
2523,Industrials,德寶營造
3214,Electronic,元砷
2807,Financial,新竹商銀
2343,Electronic,精業
2811,Financial,台東企銀
2394,Electronic,普立爾
2487,Financial,友立資
3012,Electronic,廣輝
2825,Financial,中央產保
1807,Industrials,羅馬磁磚
2335,Electronic,清三電子
2378,Electronic,鴻運電子
1408,Consumer Cyclical,中興紡織
2326,Electronic,亞瑟科技
2407,Electronic,陞技電腦
2822,Financial,農民銀行
2366,Electronic,亞旭電腦
2533,Electronic,昱成科技
